"","FEDFUNDS","GDP","UNRATE","PAYEMS","ICSA","CPIAUCSL","USREC"
"1983-09-24",9.45,3689.179,9.2,91247,416000,100.4,0
"1983-10-01",9.48,3794.706,8.8,91520,413000,100.8,0
"1983-10-08",9.48,3794.706,8.8,91520,406000,100.8,0
"1983-10-15",9.48,3794.706,8.8,91520,394000,100.8,0
"1983-10-22",9.48,3794.706,8.8,91520,394000,100.8,0
"1983-10-29",9.48,3794.706,8.8,91520,404000,100.8,0
"1983-11-01",9.34,3794.706,8.5,91875,404000,101.1,0
"1983-11-05",9.34,3794.706,8.5,91875,395000,101.1,0
"1983-11-12",9.34,3794.706,8.5,91875,390000,101.1,0
"1983-11-19",9.34,3794.706,8.5,91875,387000,101.1,0
"1983-11-26",9.34,3794.706,8.5,91875,398000,101.1,0
"1983-12-01",9.47,3794.706,8.3,92230,398000,101.4,0
"1983-12-03",9.47,3794.706,8.3,92230,365000,101.4,0
"1983-12-10",9.47,3794.706,8.3,92230,368000,101.4,0
"1983-12-17",9.47,3794.706,8.3,92230,362000,101.4,0
"1983-12-24",9.47,3794.706,8.3,92230,377000,101.4,0
"1983-12-31",9.47,3794.706,8.3,92230,372000,101.4,0
"1984-01-01",9.56,3908.054,8,92673,372000,102.1,0
"1984-01-07",9.56,3908.054,8,92673,356000,102.1,0
"1984-01-14",9.56,3908.054,8,92673,351000,102.1,0
"1984-01-21",9.56,3908.054,8,92673,333000,102.1,0
"1984-01-28",9.56,3908.054,8,92673,364000,102.1,0
"1984-02-01",9.59,3908.054,7.8,93157,364000,102.6,0
"1984-02-04",9.59,3908.054,7.8,93157,342000,102.6,0
"1984-02-11",9.59,3908.054,7.8,93157,338000,102.6,0
"1984-02-18",9.59,3908.054,7.8,93157,334000,102.6,0
"1984-02-25",9.59,3908.054,7.8,93157,343000,102.6,0
"1984-03-01",9.91,3908.054,7.8,93429,343000,102.9,0
"1984-03-03",9.91,3908.054,7.8,93429,347000,102.9,0
"1984-03-10",9.91,3908.054,7.8,93429,346000,102.9,0
"1984-03-17",9.91,3908.054,7.8,93429,349000,102.9,0
"1984-03-24",9.91,3908.054,7.8,93429,346000,102.9,0
"1984-03-31",9.91,3908.054,7.8,93429,341000,102.9,0
"1984-04-01",10.29,4009.601,7.7,93792,341000,103.3,0
"1984-04-07",10.29,4009.601,7.7,93792,381000,103.3,0
"1984-04-14",10.29,4009.601,7.7,93792,357000,103.3,0
"1984-04-21",10.29,4009.601,7.7,93792,364000,103.3,0
"1984-04-28",10.29,4009.601,7.7,93792,375000,103.3,0
"1984-05-01",10.32,4009.601,7.4,94098,375000,103.5,0
"1984-05-05",10.32,4009.601,7.4,94098,365000,103.5,0
"1984-05-12",10.32,4009.601,7.4,94098,368000,103.5,0
"1984-05-19",10.32,4009.601,7.4,94098,354000,103.5,0
"1984-05-26",10.32,4009.601,7.4,94098,354000,103.5,0
"1984-06-01",11.06,4009.601,7.2,94479,354000,103.7,0
"1984-06-02",11.06,4009.601,7.2,94479,355000,103.7,0
"1984-06-09",11.06,4009.601,7.2,94479,369000,103.7,0
"1984-06-16",11.06,4009.601,7.2,94479,361000,103.7,0
"1984-06-23",11.06,4009.601,7.2,94479,362000,103.7,0
"1984-06-30",11.06,4009.601,7.2,94479,360000,103.7,0
"1984-07-01",11.23,4084.25,7.5,94789,360000,104.1,0
"1984-07-07",11.23,4084.25,7.5,94789,366000,104.1,0
"1984-07-14",11.23,4084.25,7.5,94789,360000,104.1,0
"1984-07-21",11.23,4084.25,7.5,94789,357000,104.1,0
"1984-07-28",11.23,4084.25,7.5,94789,359000,104.1,0
"1984-08-01",11.64,4084.25,7.5,95032,359000,104.4,0
"1984-08-04",11.64,4084.25,7.5,95032,382000,104.4,0
"1984-08-11",11.64,4084.25,7.5,95032,380000,104.4,0
"1984-08-18",11.64,4084.25,7.5,95032,401000,104.4,0
"1984-08-25",11.64,4084.25,7.5,95032,395000,104.4,0
"1984-09-01",11.3,4084.25,7.3,95344,385000,104.7,0
"1984-09-08",11.3,4084.25,7.3,95344,402000,104.7,0
"1984-09-15",11.3,4084.25,7.3,95344,393000,104.7,0
"1984-09-22",11.3,4084.25,7.3,95344,395000,104.7,0
"1984-09-29",11.3,4084.25,7.3,95344,402000,104.7,0
"1984-10-01",9.99,4148.551,7.4,95629,402000,105.1,0
"1984-10-06",9.99,4148.551,7.4,95629,403000,105.1,0
"1984-10-13",9.99,4148.551,7.4,95629,410000,105.1,0
"1984-10-20",9.99,4148.551,7.4,95629,439000,105.1,0
"1984-10-27",9.99,4148.551,7.4,95629,425000,105.1,0
"1984-11-01",9.43,4148.551,7.2,95982,425000,105.3,0
"1984-11-03",9.43,4148.551,7.2,95982,423000,105.3,0
"1984-11-10",9.43,4148.551,7.2,95982,393000,105.3,0
"1984-11-17",9.43,4148.551,7.2,95982,383000,105.3,0
"1984-11-24",9.43,4148.551,7.2,95982,429000,105.3,0
"1984-12-01",8.38,4148.551,7.3,96107,401000,105.5,0
"1984-12-08",8.38,4148.551,7.3,96107,383000,105.5,0
"1984-12-15",8.38,4148.551,7.3,96107,386000,105.5,0
"1984-12-22",8.38,4148.551,7.3,96107,379000,105.5,0
"1984-12-29",8.38,4148.551,7.3,96107,379000,105.5,0
"1985-01-01",8.35,4230.168,7.3,96372,379000,105.7,0
"1985-01-05",8.35,4230.168,7.3,96372,369000,105.7,0
"1985-01-12",8.35,4230.168,7.3,96372,387000,105.7,0
"1985-01-19",8.35,4230.168,7.3,96372,359000,105.7,0
"1985-01-26",8.35,4230.168,7.3,96372,368000,105.7,0
"1985-02-01",8.5,4230.168,7.2,96503,368000,106.3,0
"1985-02-02",8.5,4230.168,7.2,96503,386000,106.3,0
"1985-02-09",8.5,4230.168,7.2,96503,401000,106.3,0
"1985-02-16",8.5,4230.168,7.2,96503,390000,106.3,0
"1985-02-23",8.5,4230.168,7.2,96503,390000,106.3,0
"1985-03-01",8.58,4230.168,7.2,96842,390000,106.8,0
"1985-03-02",8.58,4230.168,7.2,96842,374000,106.8,0
"1985-03-09",8.58,4230.168,7.2,96842,385000,106.8,0
"1985-03-16",8.58,4230.168,7.2,96842,386000,106.8,0
"1985-03-23",8.58,4230.168,7.2,96842,373000,106.8,0
"1985-03-30",8.58,4230.168,7.2,96842,386000,106.8,0
"1985-04-01",8.27,4294.887,7.3,97038,386000,107,0
"1985-04-06",8.27,4294.887,7.3,97038,405000,107,0
"1985-04-13",8.27,4294.887,7.3,97038,411000,107,0
"1985-04-20",8.27,4294.887,7.3,97038,391000,107,0
"1985-04-27",8.27,4294.887,7.3,97038,386000,107,0
"1985-05-01",7.97,4294.887,7.2,97312,386000,107.2,0
"1985-05-04",7.97,4294.887,7.2,97312,390000,107.2,0
"1985-05-11",7.97,4294.887,7.2,97312,394000,107.2,0
"1985-05-18",7.97,4294.887,7.2,97312,391000,107.2,0
"1985-05-25",7.97,4294.887,7.2,97312,396000,107.2,0
"1985-06-01",7.53,4294.887,7.4,97459,393000,107.5,0
"1985-06-08",7.53,4294.887,7.4,97459,403000,107.5,0
"1985-06-15",7.53,4294.887,7.4,97459,390000,107.5,0
"1985-06-22",7.53,4294.887,7.4,97459,386000,107.5,0
"1985-06-29",7.53,4294.887,7.4,97459,390000,107.5,0
"1985-07-01",7.88,4386.773,7.4,97648,390000,107.7,0
"1985-07-06",7.88,4386.773,7.4,97648,395000,107.7,0
"1985-07-13",7.88,4386.773,7.4,97648,386000,107.7,0
"1985-07-20",7.88,4386.773,7.4,97648,370000,107.7,0
"1985-07-27",7.88,4386.773,7.4,97648,362000,107.7,0
"1985-08-01",7.9,4386.773,7.1,97840,362000,107.9,0
"1985-08-03",7.9,4386.773,7.1,97840,407000,107.9,0
"1985-08-10",7.9,4386.773,7.1,97840,402000,107.9,0
"1985-08-17",7.9,4386.773,7.1,97840,399000,107.9,0
"1985-08-24",7.9,4386.773,7.1,97840,405000,107.9,0
"1985-08-31",7.9,4386.773,7.1,97840,409000,107.9,0
"1985-09-01",7.92,4386.773,7.1,98045,409000,108.1,0
"1985-09-07",7.92,4386.773,7.1,98045,426000,108.1,0
"1985-09-14",7.92,4386.773,7.1,98045,408000,108.1,0
"1985-09-21",7.92,4386.773,7.1,98045,401000,108.1,0
"1985-09-28",7.92,4386.773,7.1,98045,399000,108.1,0
"1985-10-01",7.99,4444.094,7.1,98233,399000,108.5,0
"1985-10-05",7.99,4444.094,7.1,98233,405000,108.5,0
"1985-10-12",7.99,4444.094,7.1,98233,4e+05,108.5,0
"1985-10-19",7.99,4444.094,7.1,98233,4e+05,108.5,0
"1985-10-26",7.99,4444.094,7.1,98233,418000,108.5,0
"1985-11-01",8.05,4444.094,7,98443,418000,109,0
"1985-11-02",8.05,4444.094,7,98443,398000,109,0
"1985-11-09",8.05,4444.094,7,98443,397000,109,0
"1985-11-16",8.05,4444.094,7,98443,397000,109,0
"1985-11-23",8.05,4444.094,7,98443,382000,109,0
"1985-11-30",8.05,4444.094,7,98443,393000,109,0
"1985-12-01",8.27,4444.094,7,98609,393000,109.5,0
"1985-12-07",8.27,4444.094,7,98609,399000,109.5,0
"1985-12-14",8.27,4444.094,7,98609,382000,109.5,0
"1985-12-21",8.27,4444.094,7,98609,370000,109.5,0
"1985-12-28",8.27,4444.094,7,98609,390000,109.5,0
"1986-01-01",8.14,4507.894,6.7,98732,390000,109.9,0
"1986-01-04",8.14,4507.894,6.7,98732,362000,109.9,0
"1986-01-11",8.14,4507.894,6.7,98732,397000,109.9,0
"1986-01-18",8.14,4507.894,6.7,98732,364000,109.9,0
"1986-01-25",8.14,4507.894,6.7,98732,344000,109.9,0
"1986-02-01",7.86,4507.894,7.2,98847,364000,109.7,0
"1986-02-08",7.86,4507.894,7.2,98847,366000,109.7,0
"1986-02-15",7.86,4507.894,7.2,98847,358000,109.7,0
"1986-02-22",7.86,4507.894,7.2,98847,390000,109.7,0
"1986-03-01",7.48,4507.894,7.2,98934,375000,109.1,0
"1986-03-08",7.48,4507.894,7.2,98934,366000,109.1,0
"1986-03-15",7.48,4507.894,7.2,98934,382000,109.1,0
"1986-03-22",7.48,4507.894,7.2,98934,387000,109.1,0
"1986-03-29",7.48,4507.894,7.2,98934,396000,109.1,0
"1986-04-01",6.99,4545.34,7.1,99121,396000,108.7,0
"1986-04-05",6.99,4545.34,7.1,99121,381000,108.7,0
"1986-04-12",6.99,4545.34,7.1,99121,388000,108.7,0
"1986-04-19",6.99,4545.34,7.1,99121,383000,108.7,0
"1986-04-26",6.99,4545.34,7.1,99121,391000,108.7,0
"1986-05-01",6.85,4545.34,7.2,99248,391000,109,0
"1986-05-03",6.85,4545.34,7.2,99248,392000,109,0
"1986-05-10",6.85,4545.34,7.2,99248,395000,109,0
"1986-05-17",6.85,4545.34,7.2,99248,384000,109,0
"1986-05-24",6.85,4545.34,7.2,99248,386000,109,0
"1986-05-31",6.85,4545.34,7.2,99248,373000,109,0
"1986-06-01",6.92,4545.34,7.2,99155,373000,109.4,0
"1986-06-07",6.92,4545.34,7.2,99155,375000,109.4,0
"1986-06-14",6.92,4545.34,7.2,99155,369000,109.4,0
"1986-06-21",6.92,4545.34,7.2,99155,367000,109.4,0
"1986-06-28",6.92,4545.34,7.2,99155,371000,109.4,0
"1986-07-01",6.56,4607.669,7,99473,371000,109.5,0
"1986-07-05",6.56,4607.669,7,99473,371000,109.5,0
"1986-07-12",6.56,4607.669,7,99473,361000,109.5,0
"1986-07-19",6.56,4607.669,7,99473,354000,109.5,0
"1986-07-26",6.56,4607.669,7,99473,362000,109.5,0
"1986-08-01",6.17,4607.669,6.9,99588,362000,109.6,0
"1986-08-02",6.17,4607.669,6.9,99588,416000,109.6,0
"1986-08-09",6.17,4607.669,6.9,99588,416000,109.6,0
"1986-08-16",6.17,4607.669,6.9,99588,407000,109.6,0
"1986-08-23",6.17,4607.669,6.9,99588,397000,109.6,0
"1986-08-30",6.17,4607.669,6.9,99588,401000,109.6,0
"1986-09-01",5.89,4607.669,7,99934,401000,110,0
"1986-09-06",5.89,4607.669,7,99934,4e+05,110,0
"1986-09-13",5.89,4607.669,7,99934,394000,110,0
"1986-09-20",5.89,4607.669,7,99934,399000,110,0
"1986-09-27",5.89,4607.669,7,99934,389000,110,0
"1986-10-01",5.85,4657.627,7,100121,389000,110.2,0
"1986-10-04",5.85,4657.627,7,100121,391000,110.2,0
"1986-10-11",5.85,4657.627,7,100121,387000,110.2,0
"1986-10-18",5.85,4657.627,7,100121,385000,110.2,0
"1986-10-25",5.85,4657.627,7,100121,370000,110.2,0
"1986-11-01",6.04,4657.627,6.9,100308,364000,110.4,0
"1986-11-08",6.04,4657.627,6.9,100308,349000,110.4,0
"1986-11-15",6.04,4657.627,6.9,100308,368000,110.4,0
"1986-11-22",6.04,4657.627,6.9,100308,369000,110.4,0
"1986-11-29",6.04,4657.627,6.9,100308,366000,110.4,0
"1986-12-01",6.91,4657.627,6.6,100509,366000,110.8,0
"1986-12-06",6.91,4657.627,6.6,100509,363000,110.8,0
"1986-12-13",6.91,4657.627,6.6,100509,375000,110.8,0
"1986-12-20",6.91,4657.627,6.6,100509,350000,110.8,0
"1986-12-27",6.91,4657.627,6.6,100509,345000,110.8,0
"1987-01-01",6.43,4722.156,6.6,100678,345000,111.4,0
"1987-01-03",6.43,4722.156,6.6,100678,323000,111.4,0
"1987-01-10",6.43,4722.156,6.6,100678,348000,111.4,0
"1987-01-17",6.43,4722.156,6.6,100678,341000,111.4,0
"1987-01-24",6.43,4722.156,6.6,100678,346000,111.4,0
"1987-01-31",6.43,4722.156,6.6,100678,370000,111.4,0
"1987-02-01",6.1,4722.156,6.6,100919,370000,111.8,0
"1987-02-07",6.1,4722.156,6.6,100919,368000,111.8,0
"1987-02-14",6.1,4722.156,6.6,100919,338000,111.8,0
"1987-02-21",6.1,4722.156,6.6,100919,341000,111.8,0
"1987-02-28",6.1,4722.156,6.6,100919,348000,111.8,0
"1987-03-01",6.13,4722.156,6.6,101164,348000,112.2,0
"1987-03-07",6.13,4722.156,6.6,101164,337000,112.2,0
"1987-03-14",6.13,4722.156,6.6,101164,335000,112.2,0
"1987-03-21",6.13,4722.156,6.6,101164,335000,112.2,0
"1987-03-28",6.13,4722.156,6.6,101164,326000,112.2,0
"1987-04-01",6.37,4806.16,6.3,101499,326000,112.7,0
"1987-04-04",6.37,4806.16,6.3,101499,330000,112.7,0
"1987-04-11",6.37,4806.16,6.3,101499,338000,112.7,0
"1987-04-18",6.37,4806.16,6.3,101499,349000,112.7,0
"1987-04-25",6.37,4806.16,6.3,101499,328000,112.7,0
"1987-05-01",6.85,4806.16,6.3,101728,328000,113,0
"1987-05-02",6.85,4806.16,6.3,101728,330000,113,0
"1987-05-09",6.85,4806.16,6.3,101728,315000,113,0
"1987-05-16",6.85,4806.16,6.3,101728,341000,113,0
"1987-05-23",6.85,4806.16,6.3,101728,343000,113,0
"1987-05-30",6.85,4806.16,6.3,101728,326000,113,0
"1987-06-01",6.73,4806.16,6.2,101900,326000,113.5,0
"1987-06-06",6.73,4806.16,6.2,101900,328000,113.5,0
"1987-06-13",6.73,4806.16,6.2,101900,316000,113.5,0
"1987-06-20",6.73,4806.16,6.2,101900,319000,113.5,0
"1987-06-27",6.73,4806.16,6.2,101900,326000,113.5,0
"1987-07-01",6.58,4884.555,6.1,102247,326000,113.8,0
"1987-07-04",6.58,4884.555,6.1,102247,326000,113.8,0
"1987-07-11",6.58,4884.555,6.1,102247,317000,113.8,0
"1987-07-18",6.58,4884.555,6.1,102247,310000,113.8,0
"1987-07-25",6.58,4884.555,6.1,102247,324000,113.8,0
"1987-08-01",6.73,4884.555,6,102420,348000,114.3,0
"1987-08-08",6.73,4884.555,6,102420,327000,114.3,0
"1987-08-15",6.73,4884.555,6,102420,319000,114.3,0
"1987-08-22",6.73,4884.555,6,102420,312000,114.3,0
"1987-08-29",6.73,4884.555,6,102420,322000,114.3,0
"1987-09-01",7.22,4884.555,5.9,102647,322000,114.7,0
"1987-09-05",7.22,4884.555,5.9,102647,316000,114.7,0
"1987-09-12",7.22,4884.555,5.9,102647,297000,114.7,0
"1987-09-19",7.22,4884.555,5.9,102647,309000,114.7,0
"1987-09-26",7.22,4884.555,5.9,102647,317000,114.7,0
"1987-10-01",7.29,5007.994,6,103138,317000,115,0
"1987-10-03",7.29,5007.994,6,103138,301000,115,0
"1987-10-10",7.29,5007.994,6,103138,308000,115,0
"1987-10-17",7.29,5007.994,6,103138,301000,115,0
"1987-10-24",7.29,5007.994,6,103138,301000,115,0
"1987-10-31",7.29,5007.994,6,103138,289000,115,0
"1987-11-01",6.69,5007.994,5.8,103372,289000,115.4,0
"1987-11-07",6.69,5007.994,5.8,103372,297000,115.4,0
"1987-11-14",6.69,5007.994,5.8,103372,307000,115.4,0
"1987-11-21",6.69,5007.994,5.8,103372,317000,115.4,0
"1987-11-28",6.69,5007.994,5.8,103372,306000,115.4,0
"1987-12-01",6.77,5007.994,5.7,103661,306000,115.6,0
"1987-12-05",6.77,5007.994,5.7,103661,319000,115.6,0
"1987-12-12",6.77,5007.994,5.7,103661,317000,115.6,0
"1987-12-19",6.77,5007.994,5.7,103661,323000,115.6,0
"1987-12-26",6.77,5007.994,5.7,103661,316000,115.6,0
"1988-01-01",6.83,5073.372,5.7,103753,316000,116,0
"1988-01-02",6.83,5073.372,5.7,103753,315000,116,0
"1988-01-09",6.83,5073.372,5.7,103753,325000,116,0
"1988-01-16",6.83,5073.372,5.7,103753,361000,116,0
"1988-01-23",6.83,5073.372,5.7,103753,335000,116,0
"1988-01-30",6.83,5073.372,5.7,103753,342000,116,0
"1988-02-01",6.58,5073.372,5.7,104214,342000,116.2,0
"1988-02-06",6.58,5073.372,5.7,104214,318000,116.2,0
"1988-02-13",6.58,5073.372,5.7,104214,311000,116.2,0
"1988-02-20",6.58,5073.372,5.7,104214,327000,116.2,0
"1988-02-27",6.58,5073.372,5.7,104214,319000,116.2,0
"1988-03-01",6.58,5073.372,5.7,104489,319000,116.5,0
"1988-03-05",6.58,5073.372,5.7,104489,307000,116.5,0
"1988-03-12",6.58,5073.372,5.7,104489,304000,116.5,0
"1988-03-19",6.58,5073.372,5.7,104489,307000,116.5,0
"1988-03-26",6.58,5073.372,5.7,104489,304000,116.5,0
"1988-04-01",6.87,5190.036,5.4,104732,304000,117.2,0
"1988-04-02",6.87,5190.036,5.4,104732,309000,117.2,0
"1988-04-09",6.87,5190.036,5.4,104732,313000,117.2,0
"1988-04-16",6.87,5190.036,5.4,104732,314000,117.2,0
"1988-04-23",6.87,5190.036,5.4,104732,312000,117.2,0
"1988-04-30",6.87,5190.036,5.4,104732,313000,117.2,0
"1988-05-01",7.09,5190.036,5.6,104962,313000,117.5,0
"1988-05-07",7.09,5190.036,5.6,104962,309000,117.5,0
"1988-05-14",7.09,5190.036,5.6,104962,314000,117.5,0
"1988-05-21",7.09,5190.036,5.6,104962,319000,117.5,0
"1988-05-28",7.09,5190.036,5.6,104962,313000,117.5,0
"1988-06-01",7.51,5190.036,5.4,105326,313000,118,0
"1988-06-04",7.51,5190.036,5.4,105326,310000,118,0
"1988-06-11",7.51,5190.036,5.4,105326,305000,118,0
"1988-06-18",7.51,5190.036,5.4,105326,311000,118,0
"1988-06-25",7.51,5190.036,5.4,105326,307000,118,0
"1988-07-01",7.75,5282.835,5.4,105550,307000,118.5,0
"1988-07-02",7.75,5282.835,5.4,105550,305000,118.5,0
"1988-07-09",7.75,5282.835,5.4,105550,303000,118.5,0
"1988-07-16",7.75,5282.835,5.4,105550,315000,118.5,0
"1988-07-23",7.75,5282.835,5.4,105550,354000,118.5,0
"1988-07-30",7.75,5282.835,5.4,105550,331000,118.5,0
"1988-08-01",8.01,5282.835,5.6,105674,331000,119,0
"1988-08-06",8.01,5282.835,5.6,105674,316000,119,0
"1988-08-13",8.01,5282.835,5.6,105674,312000,119,0
"1988-08-20",8.01,5282.835,5.6,105674,316000,119,0
"1988-08-27",8.01,5282.835,5.6,105674,315000,119,0
"1988-09-01",8.19,5282.835,5.4,106013,315000,119.5,0
"1988-09-03",8.19,5282.835,5.4,106013,306000,119.5,0
"1988-09-10",8.19,5282.835,5.4,106013,305000,119.5,0
"1988-09-17",8.19,5282.835,5.4,106013,306000,119.5,0
"1988-09-24",8.19,5282.835,5.4,106013,301000,119.5,0
"1988-10-01",8.3,5399.509,5.4,106276,292000,119.9,0
"1988-10-08",8.3,5399.509,5.4,106276,292000,119.9,0
"1988-10-15",8.3,5399.509,5.4,106276,293000,119.9,0
"1988-10-22",8.3,5399.509,5.4,106276,286000,119.9,0
"1988-10-29",8.3,5399.509,5.4,106276,294000,119.9,0
"1988-11-01",8.35,5399.509,5.3,106617,294000,120.3,0
"1988-11-05",8.35,5399.509,5.3,106617,285000,120.3,0
"1988-11-12",8.35,5399.509,5.3,106617,284000,120.3,0
"1988-11-19",8.35,5399.509,5.3,106617,294000,120.3,0
"1988-11-26",8.35,5399.509,5.3,106617,299000,120.3,0
"1988-12-01",8.76,5399.509,5.3,106898,299000,120.7,0
"1988-12-03",8.76,5399.509,5.3,106898,298000,120.7,0
"1988-12-10",8.76,5399.509,5.3,106898,285000,120.7,0
"1988-12-17",8.76,5399.509,5.3,106898,293000,120.7,0
"1988-12-24",8.76,5399.509,5.3,106898,286000,120.7,0
"1988-12-31",8.76,5399.509,5.3,106898,304000,120.7,0
"1989-01-01",9.12,5511.253,5.4,107161,304000,121.2,0
"1989-01-07",9.12,5511.253,5.4,107161,299000,121.2,0
"1989-01-14",9.12,5511.253,5.4,107161,283000,121.2,0
"1989-01-21",9.12,5511.253,5.4,107161,282000,121.2,0
"1989-01-28",9.12,5511.253,5.4,107161,295000,121.2,0
"1989-02-01",9.36,5511.253,5.2,107427,295000,121.6,0
"1989-02-04",9.36,5511.253,5.2,107427,288000,121.6,0
"1989-02-11",9.36,5511.253,5.2,107427,322000,121.6,0
"1989-02-18",9.36,5511.253,5.2,107427,305000,121.6,0
"1989-02-25",9.36,5511.253,5.2,107427,3e+05,121.6,0
"1989-03-01",9.85,5511.253,5,107621,3e+05,122.2,0
"1989-03-04",9.85,5511.253,5,107621,325000,122.2,0
"1989-03-11",9.85,5511.253,5,107621,325000,122.2,0
"1989-03-18",9.85,5511.253,5,107621,319000,122.2,0
"1989-03-25",9.85,5511.253,5,107621,319000,122.2,0
"1989-04-01",9.84,5612.463,5.2,107791,323000,123.1,0
"1989-04-08",9.84,5612.463,5.2,107791,314000,123.1,0
"1989-04-15",9.84,5612.463,5.2,107791,307000,123.1,0
"1989-04-22",9.84,5612.463,5.2,107791,304000,123.1,0
